Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Одеський морський порт,2015,Квітень,"Тов ""Металзюкрейн""",8,Чорнi метали -металопрокат,Навантаження,"86,764",тис. тонн
Одеський морський порт,2015,Квітень,Холодильник,21,Хiмiчнi та мiнеральнi добрива,Розвантаження,"1,623",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новолог""",10,Чорнi метали -металопрокат,Навантаження,"23,836",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новолог""",12,Будiвельнi,Навантаження,"37,129",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новолог""",12,Чорнi метали -металопрокат,Навантаження,"8,767",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новолог""",13,Чорнi метали -металопрокат,Навантаження,"82,468",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новолог""",22,Чорнi метали -металопрокат,Навантаження,"0,966",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новолог""",26,Чорнi метали -металопрокат,Навантаження,"5,849",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новолог""",7,Чорнi метали -металопрокат,Навантаження,"5,465",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новолог""",12,Iншi тарно-штучнi вантажi,Розвантаження,"3,641",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новотех-термінал""",10,Чорнi метали -металопрокат,Навантаження,"3,891",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новотех-термінал""",22,Чорнi метали -металопрокат,Навантаження,"12,726",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новотех-термінал""",25,Хлiбнi - з них:   зерно,Навантаження,"4,004",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новотех-термінал""",25,Iншi сипучi вантажi,Навантаження,"10,272",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Новотех-термінал""",26,Чорнi метали -металопрокат,Навантаження,"32,211",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Бруклін-Київ""",38,Чорнi метали -металопрокат,Навантаження,"5,105",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Бруклін-Київ""",38,Хiмiчнi та мiнеральнi добрива,Навантаження,"3,19",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Бруклін-Київ""",42,Хлiбнi - з них:   зерно,Навантаження,"3,649",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Бруклін-Київ""",43,Руда всяка,Навантаження,"11,384",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Бруклін-Київ""",43,Хлiбнi - з них:   зерно,Навантаження,"252,413",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Бруклін-Київ""",43,Iншi сипучi вантажi,Навантаження,"20,149",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Бруклін-Київ""",44,Хлiбнi - з них:   зерно,Навантаження,"22,28",тис. тонн
